area,bedrooms,bathrooms,age,location,property_type,floor,facing,amenities_score,price
1211.9,2,2,18,Madhapur,Apartment,20,North-East,8.19,11214968.36
923.6,3,3,9,Kondapur,Studio,17,North,4.32,5950475.63
1076.2,2,1,10,Banjara Hills,Studio,13,West,3.46,11077925.64
1171.9,4,4,2,Madhapur,Apartment,11,North-East,8.92,11897748.94
2113.5,5,4,27,Kondapur,Apartment,13,North,2.92,13458264.9
1488.0,2,1,2,Kondapur,Apartment,14,South-West,9.37,10590262.3
2106.0,3,3,19,Kukatpally,Apartment,10,South-West,3.2,9873740.36
1671.8,4,3,28,Uppal,Apartment,21,North-East,1.25,5336554.29
1229.9,3,3,1,Kondapur,Studio,3,South-West,2.36,6790724.87
1185.3,1,1,5,Uppal,Villa,9,South,5.19,5257574.7
1708.9,3,3,26,Kukatpally,Apartment,9,South,1.31,7160509.93
1851.2,2,2,28,Madhapur,Apartment,2,East,3.8,13347726.78
1948.2,2,2,2,Gachibowli,Independent House,2,West,9.06,19753800.2
1256.2,3,3,9,Madhapur,Apartment,22,East,0.94,12837084.22
1496.4,2,2,21,Kukatpally,Apartment,19,South-West,6.15,8846836.74
1721.2,1,1,18,Gachibowli,Apartment,9,West,4.04,14981371.23
1188.8,5,5,18,LB Nagar,Apartment,6,South,6.47,3368971.54
775.8,2,1,9,Kondapur,Apartment,10,North,4.9,5657389.07
956.6,3,2,18,Uppal,Villa,17,North-East,8.77,4919997.09
1267.4,3,3,1,Miyapur,Apartment,7,North,4.02,6645314.76
1764.2,1,1,30,Madhapur,Independent House,1,South-West,5.08,15743843.84
2092.4,3,2,18,Gachibowli,Apartment,10,South,1.3,16650817.53
654.2,3,3,13,Miyapur,Studio,14,West,4.9,2787706.95
1071.5,3,2,12,Madhapur,Apartment,13,North,1.15,9456332.07
1203.2,3,3,12,Gachibowli,Apartment,4,North,5.83,12155895.74
1837.1,5,5,15,LB Nagar,Apartment,21,North-East,4.27,6395551.2
1109.5,4,3,6,Kondapur,Apartment,15,West,7.83,9437759.42
1163.6,1,1,21,Banjara Hills,Apartment,18,East,4.18,16546034.08
623.4,2,2,6,Kondapur,Villa,23,North-East,6.31,6044142.08
1665.9,3,3,10,Kondapur,Apartment,12,South-West,0.59,10477377.03
1311.2,4,3,30,Uppal,Apartment,14,West,7.1,4764744.9
1040.3,4,4,19,Miyapur,Apartment,19,South-West,9.57,4813869.89
1257.3,2,2,31,Gachibowli,Villa,19,East,4.48,17248507.62
2019.8,4,4,23,Gachibowli,Studio,21,North,0.1,15390398.66
847.3,2,2,27,Kukatpally,Independent House,17,East,6.04,4576451.5
937.1,2,1,3,Banjara Hills,Independent House,1,North,1.45,13218779.65
2088.7,3,3,17,Madhapur,Independent House,8,South,4.68,17881066.5
1441.7,2,2,12,Gachibowli,Independent House,14,South-West,0.32,13539084.0
1768.4,3,3,0,Banjara Hills,Apartment,11,South-West,4.43,29416819.85
1621.0,2,1,3,LB Nagar,Independent House,1,South-West,8.74,4786086.72
1380.6,4,3,6,Banjara Hills,Villa,6,South,1.35,31075253.44
1208.4,5,5,0,Banjara Hills,Apartment,7,North,4.98,19298660.01
1857.4,2,2,15,LB Nagar,Independent House,0,South-West,2.54,4871381.8
2039.3,3,3,1,Gachibowli,Apartment,19,East,2.61,23115999.67
1996.3,3,2,28,Uppal,Apartment,9,North-East,6.43,5178419.92
748.0,2,1,20,Banjara Hills,Apartment,19,South-West,7.48,10545622.46
2117.7,4,3,33,Gachibowli,Independent House,21,East,8.73,22848093.19
1203.1,3,2,2,Banjara Hills,Studio,22,South,2.78,14572484.92
984.7,2,2,2,Miyapur,Apartment,22,South-West,0.71,4312098.54
1306.9,4,3,30,Kukatpally,Apartment,12,North-East,4.42,7207515.26
1857.1,2,1,13,Kondapur,Apartment,6,South-West,5.85,12316795.18
1697.3,2,2,26,Gachibowli,Apartment,2,West,7.4,15017551.49
1259.5,2,2,6,Banjara Hills,Studio,15,South,7.56,16014512.33
1860.7,3,3,0,Kukatpally,Apartment,3,North-East,8.64,9711337.52
1476.9,4,4,17,Gachibowli,Apartment,6,East,0.31,13247168.25
1084.9,2,2,20,Kukatpally,Apartment,6,South,9.81,4613585.58
1010.6,1,1,3,Miyapur,Studio,6,South-West,9.67,3658242.36
1625.6,1,1,0,Uppal,Apartment,9,North,0.36,4823921.7
1354.6,3,3,7,Kondapur,Independent House,8,North-East,3.13,8779829.66
643.5,2,1,3,Banjara Hills,Apartment,13,North-East,7.66,10673025.39
1865.9,2,1,34,Madhapur,Apartment,23,West,4.79,14801884.76
1135.8,2,2,34,Uppal,Independent House,16,North,0.05,3350338.23
2275.7,2,2,0,Kukatpally,Apartment,16,North,3.55,13851479.46
628.4,3,2,15,Kukatpally,Independent House,4,North,5.79,3110369.22
1300.6,3,2,13,Kondapur,Apartment,2,South,8.8,7958339.27
1015.0,2,1,0,Gachibowli,Independent House,4,South,8.29,12669527.05
863.5,3,3,23,LB Nagar,Villa,21,North,9.46,4287534.13
1132.3,2,2,29,Uppal,Independent House,4,South,4.68,3671591.21
2373.8,3,3,21,LB Nagar,Apartment,24,South,7.98,7731858.56
1478.9,1,1,32,Uppal,Independent House,18,South-West,1.01,4368922.06
964.6,2,2,22,Madhapur,Studio,20,North-East,5.18,6915930.98
394.3,3,2,19,Madhapur,Apartment,7,South,9.17,3630133.8
453.3,2,1,33,Gachibowli,Apartment,3,West,8.39,4158297.14
1104.9,3,3,24,LB Nagar,Villa,4,West,6.56,4208259.44
1051.5,2,1,26,Kukatpally,Apartment,21,West,1.49,5344157.83
1276.8,2,2,27,Kondapur,Independent House,10,West,1.82,7667233.22
300.0,3,2,1,LB Nagar,Villa,10,South-West,6.79,1425946.98
1349.6,2,2,25,Kukatpally,Apartment,6,South,3.26,5833993.33
1965.3,2,1,26,LB Nagar,Independent House,8,South-West,3.29,5679812.65
2292.6,4,3,17,LB Nagar,Independent House,9,East,8.48,8367577.43
358.1,2,1,19,Banjara Hills,Apartment,18,North-East,0.2,4518681.62
959.2,4,3,29,Madhapur,Studio,20,South,3.93,6588514.77
930.2,2,2,4,Miyapur,Apartment,11,North-East,2.38,4270139.61
1480.1,4,3,18,Uppal,Apartment,8,North,0.27,4600085.81
729.1,4,3,26,Gachibowli,Villa,11,South,2.17,9169647.73
2325.2,1,1,9,Madhapur,Apartment,4,North,1.84,19463751.23
1423.9,3,2,9,Kukatpally,Villa,1,North-East,5.04,10661611.89
1332.3,3,2,0,Uppal,Apartment,5,West,4.35,4914879.85
2276.0,3,2,10,Banjara Hills,Apartment,0,South,4.72,31387800.4
1391.2,2,2,12,Kukatpally,Apartment,0,North,8.78,6767250.42
1620.2,5,4,33,Madhapur,Independent House,5,North-East,4.94,13990369.58
987.1,3,2,2,Gachibowli,Villa,22,East,6.39,15869585.47
646.2,5,4,22,Kukatpally,Villa,4,West,6.47,4405618.35
1064.3,4,3,2,Kondapur,Studio,17,South,5.17,7459925.22
2602.8,4,4,27,Miyapur,Independent House,3,North,3.05,10305811.39
1748.2,3,2,16,Madhapur,Villa,11,West,9.03,25652396.04
1551.0,3,3,14,Uppal,Apartment,15,South-West,4.38,5562322.95
863.0,4,4,33,Banjara Hills,Studio,14,South-West,5.71,9987139.18
1901.2,3,3,26,Uppal,Independent House,19,East,5.59,6699917.94
653.3,1,1,3,Banjara Hills,Studio,6,South,8.28,9165559.56
538.1,3,2,9,Miyapur,Apartment,18,North-East,5.35,2370838.85
1092.6,1,1,9,Madhapur,Apartment,10,North-East,4.57,9142915.54
2475.0,5,4,21,Kondapur,Independent House,11,West,4.6,20090450.58
2443.8,3,3,29,Banjara Hills,Apartment,7,South-West,7.8,32404621.87
1151.8,3,2,22,Miyapur,Apartment,24,South,3.3,4758775.33
1029.2,2,1,14,Gachibowli,Studio,20,South-West,9.35,9093935.33
497.8,3,2,26,Miyapur,Apartment,11,North-East,8.47,2116006.3
1442.9,2,2,26,Miyapur,Apartment,18,South-West,1.38,5744719.95
1489.1,3,3,2,Uppal,Apartment,22,East,3.17,6193900.68
1834.3,3,3,18,Miyapur,Apartment,7,West,9.06,8518345.99
1900.9,3,2,24,Madhapur,Independent House,8,South,2.78,18137880.24
1291.4,2,1,21,Miyapur,Studio,19,West,3.18,4471740.29
1705.8,3,3,8,Uppal,Studio,7,West,2.17,4980492.58
1014.6,2,1,5,Madhapur,Independent House,2,North-East,0.54,8095757.78
1695.4,4,3,10,Banjara Hills,Independent House,14,South-West,4.78,29488795.29
1121.0,4,3,12,LB Nagar,Apartment,5,South,7.55,3534937.71
1652.7,3,2,32,Gachibowli,Studio,14,South,6.6,14863573.83
1608.2,2,2,21,Kukatpally,Apartment,2,South,0.28,7663477.74
1437.8,1,1,29,Gachibowli,Apartment,11,North,5.23,12187732.38
1837.0,4,3,0,Gachibowli,Studio,5,North-East,3.3,15476938.51
536.3,5,4,27,Uppal,Studio,13,North-East,6.42,1491083.67
814.3,2,2,6,Gachibowli,Apartment,5,East,4.05,7706602.99
1251.5,3,2,19,Miyapur,Independent House,6,West,9.81,6650107.12
606.2,2,1,13,Miyapur,Apartment,22,West,8.28,2967048.73
1176.2,2,1,30,Banjara Hills,Apartment,24,North-East,7.0,16289675.08
1194.0,5,5,23,Gachibowli,Apartment,8,South,5.16,12414540.48
2120.3,4,3,16,Uppal,Apartment,16,North-East,5.91,7242110.56
1478.4,5,5,17,Kukatpally,Apartment,8,South,4.42,7602149.38
1966.2,2,2,24,Banjara Hills,Apartment,4,South,7.95,26039372.89
1565.9,3,2,25,LB Nagar,Apartment,2,North-East,9.08,4086143.1
1105.4,4,4,20,Madhapur,Apartment,22,East,9.99,9937130.63
1473.5,3,3,25,Banjara Hills,Studio,1,North-East,5.99,14307000.57
1801.2,2,1,27,LB Nagar,Independent House,12,South-West,6.82,5986877.89
2056.4,3,2,1,Banjara Hills,Studio,5,West,4.0,24875063.53
1327.2,1,1,12,Kukatpally,Apartment,19,North-East,0.08,6707624.19
493.9,3,3,31,LB Nagar,Independent House,3,East,7.03,1308711.13
455.2,4,4,11,Kukatpally,Villa,14,East,9.34,3896473.88
1220.5,1,1,28,Kukatpally,Apartment,8,North,8.6,5655701.04
300.0,2,1,19,Kondapur,Apartment,13,South-West,8.79,2159426.1
2387.3,3,3,9,Gachibowli,Apartment,4,North,4.02,22313753.32
1728.3,3,2,12,Kukatpally,Apartment,2,North,7.14,9269913.92
1050.4,2,2,16,LB Nagar,Apartment,4,North-East,6.38,2834726.32
789.7,1,1,4,Banjara Hills,Apartment,14,North-East,5.41,11751026.08
1965.5,3,3,10,LB Nagar,Apartment,16,North-East,1.52,5972071.07
787.5,2,1,23,Kondapur,Independent House,22,East,5.75,5756811.82
840.0,3,3,31,Kukatpally,Apartment,23,South-West,2.99,4140927.13
978.7,3,3,33,Gachibowli,Apartment,18,West,7.04,8930512.59
1462.7,2,2,13,Kukatpally,Independent House,0,South,9.45,8062044.67
1741.4,3,2,27,Gachibowli,Apartment,17,North-East,7.28,17480431.2
2056.0,3,2,13,Madhapur,Apartment,17,West,2.6,19711739.77
1974.7,3,3,28,Miyapur,Apartment,17,North-East,4.65,8262626.15
1400.4,3,2,31,Banjara Hills,Apartment,16,South,5.65,17618053.14
1961.3,2,2,15,Kondapur,Apartment,17,East,7.26,14105315.83
1031.0,2,2,21,Kukatpally,Apartment,14,West,1.48,5276386.01
398.5,3,2,30,Gachibowli,Apartment,15,North-East,5.26,3407662.47
1030.9,2,2,4,Madhapur,Studio,17,East,8.6,8222638.67
956.6,2,1,8,Madhapur,Studio,1,North,0.28,6108835.79
1052.4,2,2,21,Miyapur,Apartment,12,North,7.28,4497639.77
872.3,3,3,6,LB Nagar,Apartment,3,North,8.8,2324667.72
1146.4,2,2,27,Uppal,Apartment,23,North,7.96,3936209.97
1741.0,4,4,9,Gachibowli,Villa,24,South-West,9.32,27447757.69
2343.4,3,3,11,Banjara Hills,Villa,3,East,7.83,37529687.86
451.1,1,1,28,Banjara Hills,Apartment,22,South-West,5.18,5335204.74
691.7,3,3,18,Kukatpally,Apartment,11,North-East,4.77,3552106.04
964.7,2,1,27,Gachibowli,Apartment,16,South-West,0.32,7363996.22
1821.2,4,3,21,Gachibowli,Studio,16,South,0.19,15895634.78
1287.3,4,4,17,Uppal,Studio,2,South-West,6.39,3609253.47
1001.7,4,3,17,Uppal,Apartment,22,East,2.75,3659987.45
1794.2,3,3,28,Uppal,Independent House,16,North-East,3.07,5777444.22
1926.0,4,4,34,Madhapur,Apartment,12,North-East,8.07,17129504.69
1389.7,3,3,0,Kukatpally,Independent House,15,South-West,1.11,8427719.92
951.1,4,4,17,Kukatpally,Studio,24,East,2.84,4368913.42
1548.7,2,1,27,Gachibowli,Apartment,16,South,6.85,15177980.05
1271.7,4,4,22,Kukatpally,Apartment,16,South,0.31,6456565.83
1267.4,3,2,16,Kukatpally,Independent House,21,East,5.2,8161651.01
1118.2,2,2,27,Kondapur,Apartment,17,South,0.85,6788498.77
1908.7,5,5,16,Uppal,Villa,3,North,7.62,8627873.43
1537.4,3,2,4,Miyapur,Apartment,20,North,6.35,8225065.32
1969.6,4,4,9,Kukatpally,Studio,22,North-East,6.09,10858845.58
2135.0,1,1,1,Miyapur,Apartment,18,North-East,2.21,9818807.5
1652.4,3,2,24,Uppal,Apartment,3,South,7.25,5567251.4
1121.4,3,3,34,Kukatpally,Apartment,13,North,3.02,5126828.96
1972.2,1,1,13,Madhapur,Apartment,1,South-West,5.71,15639847.35
1656.1,3,3,25,Uppal,Apartment,19,West,0.92,5174320.92
2831.9,3,3,34,Miyapur,Independent House,23,North,0.96,11779725.47
1570.6,2,1,13,LB Nagar,Apartment,0,North,1.94,3965203.9
1783.7,3,3,30,Gachibowli,Apartment,2,West,2.16,13563634.64
1559.7,2,2,0,Kondapur,Apartment,23,North,1.26,10475219.26
1345.5,4,3,23,LB Nagar,Apartment,19,South-West,1.18,3944138.07
1257.7,4,3,5,Kukatpally,Studio,20,East,8.79,7443442.84
1561.8,3,2,27,LB Nagar,Studio,5,South,5.55,3746903.38
1686.6,3,3,0,Banjara Hills,Apartment,15,North,6.22,28774451.32
2034.9,2,1,29,Banjara Hills,Villa,20,East,2.88,37964477.81
1569.9,2,2,13,Uppal,Independent House,1,West,0.55,4968370.19
1145.4,4,3,8,Madhapur,Studio,7,West,9.68,9144130.24
1220.2,2,2,19,Kukatpally,Apartment,7,North,0.54,5460727.54
672.4,2,1,34,Kondapur,Apartment,13,North,8.23,4167485.31
2313.7,2,1,5,Kondapur,Apartment,6,South,6.65,15537965.56
1102.4,3,3,10,LB Nagar,Studio,8,North,4.08,2948676.43
1932.1,4,4,22,Banjara Hills,Independent House,6,North-East,7.47,31496229.4
1552.1,2,2,3,Uppal,Apartment,1,North,7.65,4614266.37
1567.1,2,2,33,LB Nagar,Apartment,16,South-West,8.78,4403804.44
1335.4,1,1,18,Miyapur,Independent House,15,South-West,5.45,5026598.35
966.7,2,2,34,Kondapur,Studio,21,North-East,2.14,4751354.96
867.3,2,2,14,Gachibowli,Apartment,14,East,5.73,8787483.18
2350.7,3,3,29,Miyapur,Independent House,17,South-West,0.99,11518275.34
1462.7,3,3,11,Kondapur,Apartment,8,North-East,3.76,10911603.02
2018.9,1,1,15,Gachibowli,Apartment,9,South,6.1,20328223.97
2161.7,3,3,12,Madhapur,Apartment,10,North,2.52,17954233.17
1174.0,4,3,19,LB Nagar,Villa,24,North-East,8.65,4885603.61
1632.9,2,1,7,Madhapur,Studio,11,South,9.76,12747805.58
1424.8,2,1,17,Gachibowli,Apartment,21,North-East,0.76,14824097.76
763.5,3,2,29,Miyapur,Apartment,8,South,2.06,2701791.47
1298.0,1,1,5,Gachibowli,Apartment,17,North-East,4.73,13171677.15
1723.1,4,3,27,LB Nagar,Apartment,6,South-West,0.38,4158666.74
1125.5,4,3,29,Uppal,Apartment,9,North-East,0.93,3039238.72
1221.3,4,4,1,LB Nagar,Apartment,21,West,9.01,4675441.83
1304.6,1,1,23,LB Nagar,Apartment,17,South-West,0.46,3472417.88
2561.3,1,1,16,Gachibowli,Apartment,12,North-East,2.47,19823721.64
391.3,4,3,22,Gachibowli,Apartment,10,North,4.24,3445051.89
1675.9,3,2,10,Madhapur,Villa,19,East,0.2,20987276.96
1260.7,2,2,7,Kondapur,Apartment,3,South-West,8.11,8550971.99
1047.6,3,3,10,LB Nagar,Independent House,21,South,8.3,3814464.08
1247.2,1,1,5,Miyapur,Studio,15,North,3.95,5053238.0
1767.1,3,2,14,Miyapur,Independent House,8,South,2.02,7319414.85
1798.5,5,4,30,LB Nagar,Apartment,17,East,8.92,5463816.03
1502.3,3,2,27,Miyapur,Apartment,24,North-East,6.79,6793247.28
2001.0,2,2,6,Kondapur,Independent House,8,West,5.24,14533606.75
2097.9,5,4,19,Kondapur,Apartment,9,West,3.92,14719095.42
1849.0,3,3,2,Kukatpally,Apartment,23,South,5.39,10325955.07
1099.6,1,1,2,Banjara Hills,Apartment,8,South,2.5,14269308.56
1671.9,3,2,21,Miyapur,Apartment,21,East,4.5,6452299.39
1674.6,1,1,10,Miyapur,Apartment,22,South,6.86,6614173.3
951.4,2,2,24,Miyapur,Independent House,14,East,4.11,4182118.76
536.8,3,2,5,Kukatpally,Apartment,2,South-West,6.85,2986855.16
300.0,2,2,4,Uppal,Apartment,1,North,7.39,997123.95
1438.4,1,1,25,LB Nagar,Villa,7,North,7.54,5607823.67
1563.9,3,2,7,Kukatpally,Apartment,0,South,5.69,7818634.66
750.0,2,2,2,Kondapur,Independent House,19,East,1.84,5053362.81
1975.3,3,3,27,Banjara Hills,Apartment,15,East,7.01,28458260.92
1483.7,2,1,24,Uppal,Apartment,11,South-West,8.19,4478334.24
2142.2,3,3,32,LB Nagar,Studio,20,South,0.94,4849572.75
1603.8,4,4,20,Miyapur,Apartment,3,West,8.96,5858674.87
813.5,1,1,16,Uppal,Apartment,12,South,9.41,2736293.6
1652.1,3,3,23,Uppal,Studio,8,South-West,6.68,4756331.51
1768.6,2,1,27,Uppal,Independent House,0,North-East,1.11,5277783.99
1098.8,2,2,22,Kukatpally,Independent House,11,North,6.54,6030192.9
606.8,2,1,11,Banjara Hills,Apartment,3,South,3.56,7858799.87
1455.2,2,1,31,Banjara Hills,Apartment,1,South-West,3.04,15483679.85
849.5,1,1,24,Gachibowli,Independent House,5,West,0.37,7218972.57
2016.5,3,2,30,Kondapur,Apartment,4,North-East,7.25,12627949.99
1176.1,4,4,19,Miyapur,Apartment,15,South-West,5.67,5210153.24
2348.5,5,5,15,Kondapur,Villa,19,North,4.51,22699076.34
300.0,4,4,29,Banjara Hills,Apartment,12,South-West,3.89,3551446.17
1474.1,2,1,21,Gachibowli,Apartment,16,East,4.12,14799650.44
2186.2,2,2,27,LB Nagar,Apartment,2,North,4.53,5306625.11
910.3,1,1,31,LB Nagar,Apartment,19,West,4.77,2196375.66
1312.4,3,2,9,Kondapur,Independent House,12,East,0.98,10414131.73
1178.3,4,3,6,Uppal,Studio,10,South,3.8,3615722.24
1023.9,2,1,5,Miyapur,Apartment,21,South,0.64,4344488.14
1534.5,2,2,20,LB Nagar,Apartment,7,North,7.76,4645043.66
687.5,2,1,28,LB Nagar,Apartment,10,South-West,5.22,1794387.49
1339.0,4,3,34,Miyapur,Apartment,23,West,8.0,5145698.73
1683.8,2,2,1,Kondapur,Apartment,3,North-East,4.29,12018377.52
1281.7,3,3,0,Miyapur,Studio,13,South,1.53,4851446.97
849.9,2,1,23,Madhapur,Apartment,14,South-West,3.0,8599563.42
1966.6,2,2,9,Madhapur,Apartment,17,East,2.34,17437772.62
1801.6,2,2,16,Kukatpally,Studio,23,South-West,4.4,6965692.47
827.3,3,2,2,Kukatpally,Apartment,8,East,7.89,5461942.72
688.2,3,3,2,Kukatpally,Studio,2,North-East,1.17,2942704.63
876.4,2,1,18,Kondapur,Apartment,9,North-East,4.0,5642733.84
1699.9,2,2,24,Kondapur,Apartment,3,East,0.92,9574012.93
1551.6,2,1,31,Banjara Hills,Studio,18,East,3.91,15102482.5
1834.5,1,1,16,Kukatpally,Apartment,14,East,5.83,8083651.7
1220.6,1,1,22,Kukatpally,Apartment,18,East,0.69,6493718.02
891.4,2,1,30,LB Nagar,Apartment,8,East,0.67,1923102.86
1905.4,3,3,15,Kukatpally,Independent House,23,South-West,7.31,13366070.92
1095.6,4,4,7,Kondapur,Independent House,22,West,4.07,9503488.44
1502.6,3,2,28,Banjara Hills,Apartment,22,North-East,3.51,20161662.24
547.5,3,2,0,Gachibowli,Independent House,17,East,6.86,6822770.39
1086.6,5,4,9,Madhapur,Independent House,4,South,0.85,12264061.37
1955.2,5,5,4,Kondapur,Apartment,3,North,8.6,14119894.74
1006.0,2,2,22,Madhapur,Apartment,23,South,7.75,8687284.42
1848.0,2,2,9,Kondapur,Apartment,21,North-East,3.9,13675790.26
300.0,2,2,12,Uppal,Apartment,22,West,4.69,995204.08
1092.3,4,4,22,Gachibowli,Apartment,16,East,3.98,10200539.3
1305.8,1,1,10,Madhapur,Apartment,21,West,7.85,12391095.35
2358.4,2,2,12,Gachibowli,Apartment,12,North-East,0.29,23141037.34
757.0,3,2,17,Madhapur,Apartment,4,South,6.71,7376779.09
1769.0,3,2,4,Miyapur,Independent House,6,South-West,3.03,9878447.25
1981.3,3,3,32,Banjara Hills,Apartment,21,South-West,7.8,23657745.04
1003.2,3,3,34,Madhapur,Studio,16,East,9.84,8050346.74
1194.6,3,3,24,Banjara Hills,Studio,24,East,2.79,12757894.81
1477.9,4,4,3,LB Nagar,Independent House,22,East,4.46,5257122.05
585.2,1,1,16,Miyapur,Studio,18,West,5.48,2075979.89
1149.7,4,4,12,Gachibowli,Studio,0,North,5.51,8936808.63
2101.9,3,3,5,Gachibowli,Apartment,4,East,1.57,18537168.19
1687.5,2,1,30,Banjara Hills,Independent House,9,South-West,5.83,19287915.37
1313.8,5,5,14,Kondapur,Apartment,0,North,7.24,9832310.04
1462.2,4,3,22,Uppal,Independent House,23,North-East,9.44,6297493.53
1719.5,4,4,24,Kukatpally,Apartment,5,South-West,7.25,8677635.64
1824.8,4,3,11,LB Nagar,Apartment,9,East,6.03,5424511.92
1094.0,2,2,12,Madhapur,Apartment,16,North,2.33,10677187.18
2244.1,2,2,33,Madhapur,Studio,0,North-East,0.98,12564863.95
2124.0,2,2,28,Kondapur,Apartment,15,South-West,6.34,13108695.53
1772.5,4,4,17,Gachibowli,Apartment,2,North-East,6.25,14930597.43
936.4,4,4,18,LB Nagar,Apartment,22,West,8.39,3224416.62
838.9,5,5,0,Gachibowli,Apartment,17,West,4.46,9824665.69
1220.4,4,3,7,Kondapur,Villa,8,North-East,1.72,11585343.71
1433.4,3,2,0,Kukatpally,Villa,17,South,2.25,11466867.16
427.3,2,2,28,Banjara Hills,Apartment,7,West,4.76,5441595.22
1672.1,2,2,32,Kondapur,Apartment,2,North,3.12,8989858.65
2108.1,3,3,5,Kondapur,Apartment,0,South-West,1.8,12993426.28
1717.1,3,2,9,Madhapur,Apartment,5,West,1.08,15080803.36
1028.2,2,1,12,Gachibowli,Villa,17,West,4.12,15048622.7
963.1,4,3,28,Banjara Hills,Independent House,14,South-West,3.38,15854268.31
1564.9,3,2,14,Banjara Hills,Apartment,6,North-East,9.65,21094747.77
1315.7,2,1,1,Kondapur,Independent House,17,West,8.56,12354736.34
1643.7,4,3,20,Banjara Hills,Apartment,9,West,1.83,19497724.14
1730.9,3,2,5,LB Nagar,Independent House,3,South-West,7.53,6332228.76
2000.5,3,2,22,Gachibowli,Apartment,16,West,4.8,18955037.3
777.3,2,2,29,Miyapur,Independent House,11,North-East,9.26,3759983.07
1521.9,2,1,2,Miyapur,Apartment,16,North,6.08,8289128.82
1200.1,1,1,34,Kondapur,Studio,14,West,2.04,5771778.02
1345.8,3,2,23,LB Nagar,Apartment,2,North,1.96,3401094.3
1875.4,3,3,1,Banjara Hills,Apartment,1,North-East,9.67,28284060.8
1935.2,5,5,7,Gachibowli,Apartment,2,North-East,9.18,20410868.37
2169.1,4,4,5,Madhapur,Apartment,5,East,4.83,22106406.79
1634.1,1,1,30,Gachibowli,Apartment,5,South-West,5.64,13221061.62
1339.5,5,4,25,Madhapur,Independent House,22,West,5.47,11751083.94
1260.9,2,2,13,Madhapur,Independent House,19,South,7.63,14202561.71
445.9,1,1,18,Uppal,Apartment,21,West,4.74,1538905.32
2136.9,3,3,12,Madhapur,Independent House,11,West,1.23,20786954.42
1223.0,4,3,14,LB Nagar,Independent House,8,South-West,3.24,3801684.84
1678.2,5,4,22,Uppal,Apartment,10,North-East,5.68,5329120.95
1773.4,4,3,6,LB Nagar,Apartment,21,South-West,3.51,5638974.58
715.1,2,2,26,Banjara Hills,Apartment,8,East,8.14,9510072.28
892.2,2,2,33,LB Nagar,Apartment,15,West,9.48,2226458.66
2250.9,1,1,34,Kukatpally,Villa,3,East,2.42,12377861.56
1559.7,3,3,6,LB Nagar,Studio,24,North,8.89,4690561.2
1080.7,3,2,14,Madhapur,Independent House,16,North,7.16,12704772.33
1330.5,1,1,9,LB Nagar,Apartment,24,South-West,5.87,4359184.86
1997.4,2,2,22,Kukatpally,Independent House,7,West,1.3,9481216.31
1913.9,3,3,11,Banjara Hills,Independent House,15,South,4.11,27958474.62
593.7,3,2,13,Kondapur,Apartment,6,South-West,9.95,3987596.97
2298.9,2,1,4,Gachibowli,Villa,11,East,6.48,36412460.04
1931.4,2,2,19,LB Nagar,Apartment,8,North,5.92,5585749.6
1316.1,3,2,18,Madhapur,Apartment,3,North,0.36,10644744.13
744.6,3,2,19,Gachibowli,Apartment,11,East,3.21,6801218.83
1979.7,2,1,11,Kukatpally,Apartment,13,North,4.88,11128834.39
1662.0,1,1,26,Kondapur,Studio,3,West,6.42,7188501.03
598.2,5,5,21,Banjara Hills,Apartment,9,West,8.57,9579491.85
1272.4,3,3,6,Uppal,Apartment,2,West,4.58,3873264.2
3119.4,2,1,12,Uppal,Apartment,16,South,2.74,9140299.27
1409.1,3,2,23,Miyapur,Apartment,7,North,2.81,6448047.02
991.9,3,2,4,Kukatpally,Apartment,2,North-East,1.38,5030033.34
845.3,2,1,12,Kondapur,Apartment,12,North,1.46,5571824.12
2374.7,2,1,30,Kukatpally,Independent House,20,North-East,3.05,10746450.81
1866.3,5,4,15,Kukatpally,Apartment,24,South,7.67,11889850.84
2174.1,3,2,17,Gachibowli,Villa,24,North,4.13,31689571.32
1536.5,2,2,23,Banjara Hills,Apartment,4,North-East,8.6,19665214.18
2089.7,4,3,11,Madhapur,Independent House,5,North-East,9.49,23662656.01
933.4,3,3,28,Kondapur,Villa,22,South,0.75,8370256.27
1489.4,3,3,0,Gachibowli,Apartment,15,South,7.11,18217606.58
1557.9,2,2,16,Banjara Hills,Apartment,13,North-East,0.85,17536377.98
2160.3,1,1,20,Uppal,Studio,20,North-East,0.72,5125805.15
1575.4,2,1,8,Madhapur,Apartment,1,North-East,2.76,14391510.45
1056.0,5,5,27,Kukatpally,Independent House,13,East,1.02,5876247.65
1435.2,3,3,2,Kukatpally,Apartment,14,West,6.63,8840401.87
478.0,4,4,22,Miyapur,Apartment,23,North,7.16,2104565.02
